date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:52:14	2144/2144	---M--	200	added ('OK')	image/png	etag:%22860-60743104779dd%22	https://themesbrand.com/velzon/html/material/assets/images/new-document.png	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/new-document.png	(from https://themesbrand.com/velzon/html/material/forms-file-uploads.html)
16:52:15	1223/1223	---M-Z	200	added ('OK')	application/javascript	etag:%224c7-607431048549d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/form-file-upload.init.js	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/js/pages/form-file-upload.init.js	(from https://themesbrand.com/velzon/html/material/forms-file-uploads.html)
16:52:15	216333/216333	---M-Z	200	added ('OK')	application/javascript	etag:%2234d0d-607431050e021-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/quill/quill.min.js	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/libs/quill/quill.min.js	(from https://themesbrand.com/velzon/html/material/forms-editors.html)
16:52:15	16264/16264	---M-Z	200	added ('OK')	text/css	etag:W/%223f88-kT+fe5U1rseQyjzp1uNaz682mZM%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	(from https://themesbrand.com/velzon/html/material/forms-select2.html)
16:52:16	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/code.jquery.com/jquery-3.6.0.min.js	(from https://themesbrand.com/velzon/html/material/forms-select2.html)
16:52:17	73163/73163	---M-Z	200	added ('OK')	application/javascript	etag:W/%2211dcb-beEOdKmS/KFegD2RDRMPgmYxy4Y%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	(from https://themesbrand.com/velzon/html/material/forms-select2.html)
16:52:17	1231/1231	---M-Z	200	added ('OK')	application/javascript	etag:%224cf-60743104873dd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/select2.init.js	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/js/pages/select2.init.js	(from https://themesbrand.com/velzon/html/material/forms-select2.html)
16:52:18	10036/10036	---M-Z	200	added ('OK')	application/javascript	etag:%222734-607431048549d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/gridjs.init.js	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/js/pages/gridjs.init.js	(from https://themesbrand.com/velzon/html/material/tables-gridjs.html)
16:52:19	10271/10271	---M-Z	200	added ('OK')	application/javascript	etag:%22281f-607431048549d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/listjs.init.js	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/js/pages/listjs.init.js	(from https://themesbrand.com/velzon/html/material/tables-listjs.html)
16:52:19	8144/8144	---MCZ	200	added ('OK')	text/css	etag:W/%22697ca1c8-1fd0%22	https://cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	(from https://themesbrand.com/velzon/html/material/tables-datatables.html)
